Job Title,Type of ownership,Sector,min_salary,max_salary,city,state,h_city,h_state,same_city
Junior Data Analyst,Company - Public,Business Services,58,93,Cupertino,CA,Troy,MI,0
Junior Data Analyst,Nonprofit Organization,Health Care,58,93,Union City,CA,Oakland,CA,0
Junior Data Analyst,Company - Private,Information Technology,58,93,Menlo Park,CA,Pleasanton,CA,0
Junior Data Analyst,Company - Private,Information Technology,58,93,Milpitas,CA,Milpitas,CA,1
Junior Data Analyst,Company - Private,Business Services,58,93,Cupertino,CA,San Jose,CA,0
Junior Data Analyst,Company - Private,Information Technology,58,93,San Jose,CA,Raleigh,NC,0
Junior Data Analyst,Company - Public,Insurance,58,93,Santa Clara,CA,Santa Clara,CA,1
Junior Data Analyst,Company - Private,Biotech & Pharmaceuticals,58,93,Palo Alto,CA,Palo Alto,CA,1
Junior Data Analyst,Company - Private,Information Technology,58,93,Milpitas,CA,Milpitas,CA,1
Junior Data Analyst,Company - Private,-1,58,93,San Jose,CA,Gardanne,France,0
Junior Data Analyst,Company - Public,Business Services,58,93,Mountain View,CA,Los Angeles,CA,0
Junior Data Analyst,Company - Private,Manufacturing,58,93,Union City,CA,Union City,CA,1
Junior Data Analyst,Company - Private,Business Services,58,93,Mountain View,CA,South Plainfield,NJ,0
Junior Data Analyst,Company - Private,Information Technology,58,93,Sunnyvale,CA,San Diego,CA,0
Junior Data Analyst,Company - Public,Business Services,58,93,Sunnyvale,CA,Los Angeles,CA,0
Junior Data Analyst,Company - Private,Information Technology,58,93,San Jose,CA,Woodridge,IL,0
Junior Data Analyst,Company - Public,Information Technology,58,93,Sunnyvale,CA,Sunnyvale,CA,1
Junior Data Analyst,Company - Private,Information Technology,58,93,Menlo Park,CA,Chicago,IL,0
Senior Data Analyst,Company - Public,Information Technology,58,93,Santa Clara,CA,Cupertino,CA,0
Junior Data Analyst,Company - Private,Business Services,58,93,Palo Alto,CA,Brentwood,TN,0
Junior Data Analyst,Company - Private,Information Technology,58,93,Milpitas,CA,San Jose,CA,0
Junior Data Analyst,Company - Private,Business Services,58,93,Mountain View,CA,Plano,TX,0
Senior Data Analyst,Company - Public,Information Technology,58,93,Mountain View,CA,Mountain View,CA,1
Junior Data Analyst,Company - Private,Business Services,58,93,Redwood City,CA,Troy,MI,0
Junior Data Analyst,Company - Private,Business Services,58,93,Cupertino,CA,Acton,MA,0
Senior Data Analyst,Other Organization,Information Technology,58,93,Santa Clara,CA,Santa Clara,CA,1
Junior Data Analyst,Company - Public,Information Technology,58,93,San Jose,CA,San Jose,CA,1
Junior Data Analyst,Company - Private,Accounting & Legal,58,93,Pleasanton,CA,Plainsboro,NJ,0
Junior Data Analyst,Company - Private,Biotech & Pharmaceuticals,63,116,Redwood City,CA,Redwood City,CA,1
Junior Data Analyst,Company - Private,Business Services,63,116,Palo Alto,CA,Brentwood,TN,0
Senior Data Analyst,Company - Private,Information Technology,63,116,San Jose,CA,Lawrenceville,NJ,0
Junior Data Analyst,Company - Private,Business Services,63,116,Campbell,CA,South Portland,ME,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,63,116,Menlo Park,CA,Glen Allen,VA,0
Junior Data Analyst,Company - Private,Biotech & Pharmaceuticals,63,116,Mountain View,CA,Mountain View,CA,1
Junior Data Analyst,Company - Private,Consumer Services,63,116,Fremont,CA,Edison,NJ,0
Senior Data Analyst,Company - Private,Business Services,63,116,San Jose,CA,Chantilly,VA,0
Junior Data Analyst,Company - Private,Business Services,63,116,Palo Alto,CA,Brentwood,TN,0
Junior Data Analyst,Company - Private,Business Services,63,116,Santa Clara,CA,Irvine,CA,0
Junior Data Analyst,Company - Private,Business Services,63,116,Mountain View,CA,Farmington Hills,MI,0
Junior Data Analyst,Company - Public,-1,63,116,Santa Clara,CA,Jacksonville,FL,0
Senior Data Analyst,Company - Public,Finance,63,116,Palo Alto,CA,Palo Alto,CA,1
Junior Data Analyst,Company - Private,Information Technology,63,116,Santa Clara,CA,Princeton,NJ,0
Junior Data Analyst,Company - Private,Accounting & Legal,63,116,Pleasanton,CA,Plainsboro,NJ,0
Senior Data Analyst,Company - Public,Information Technology,63,116,Santa Clara,CA,Cupertino,CA,0
Junior Data Analyst,Company - Private,Business Services,63,116,Palo Alto,CA,Canton,MI,0
Junior Data Analyst,Company - Private,Information Technology,63,116,Redwood City,CA,Newark,CA,0
Junior Data Analyst,Company - Public,Information Technology,42,76,Austin,TX,San Jose,CA,0
Senior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Denver,CO,0
Junior Data Analyst,Company - Private,Business Services,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Hoover,AL,0
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Los Angeles,CA,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,42,76,Austin,TX,New York,NY,0
Junior Data Analyst,Government,Government,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Education,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,San Francisco,CA,0
Junior Data Analyst,Government,Government,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Public,Media,42,76,Austin,TX,San Francisco,CA,0
Junior Data Analyst,Company - Private,Business Services,42,76,Austin,TX,Walnut Creek,CA,0
Junior Data Analyst,Company - Private,Finance,42,76,Austin,TX,New York,NY,0
Junior Data Analyst,Government,Health Care,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Government,Finance,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Government,Government,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Ashburn,VA,0
Junior Data Analyst,Company - Public,Business Services,42,76,Austin,TX,New York,NY,0
Junior Data Analyst,Company - Private,Business Services,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Toronto,Canada,0
Junior Data Analyst,Company - Private,Media,42,76,Austin,TX,Nicosia,Cyprus,0
Junior Data Analyst,Company - Private,Information Technology,42,76,Austin,TX,Woodridge,IL,0
Junior Data Analyst,Company - Private,Health Care,42,76,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Public,Business Services,42,76,Austin,TX,Menlo Park,CA,0
Junior Data Analyst,Company - Public,Information Technology,53,104,Austin,TX,Menlo Park,CA,0
Junior Data Analyst,Company - Private,Information Technology,53,104,Austin,TX,Santa Clara,CA,0
Junior Data Analyst,Company - Private,Health Care,53,104,Austin,TX,Austin,TX,1
Junior Data Analyst,Government,Government,53,104,Austin,TX,Austin,TX,1
Junior Data Analyst,Government,Government,53,104,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,53,104,Austin,TX,Overland Park,KS,0
Junior Data Analyst,Company - Public,Finance,53,104,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,-1,53,104,Austin,TX,Allegan,MI,0
Junior Data Analyst,Company - Private,"Oil, Gas, Energy & Utilities",53,104,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,53,104,Austin,TX,Denver,CO,0
Junior Data Analyst,Government,Government,53,104,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,53,104,Austin,TX,Cedar Park,TX,0
Senior Data Analyst,Company - Public,Information Technology,53,104,Austin,TX,Santa Clara,CA,0
Junior Data Analyst,Company - Private,Business Services,53,104,Austin,TX,Gainesville,VA,0
Junior Data Analyst,Government,Government,53,104,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Public,Insurance,53,104,Austin,TX,Saint Louis,MO,0
Junior Data Analyst,Company - Private,Business Services,53,104,Austin,TX,Alpharetta,GA,0
Junior Data Analyst,Company - Public,-1,53,104,Austin,TX,Plano,TX,0
Junior Data Analyst,Company - Private,Business Services,53,104,Austin,TX,Alpharetta,GA,0
Senior Data Analyst,Company - Private,Information Technology,53,104,Austin,TX,Austin,TX,1
Senior Data Analyst,Company - Private,Information Technology,53,104,Austin,TX,Hoover,AL,0
Junior Data Analyst,Company - Public,Information Technology,53,104,Austin,TX,Amsterdam,Netherlands,0
Junior Data Analyst,Company - Private,Information Technology,53,104,Austin,TX,Austin,TX,1
Senior Data Analyst,Company - Public,Information Technology,53,104,Austin,TX,San Francisco,CA,0
Junior Data Analyst,Company - Public,Health Care,35,42,Austin,TX,Macquarie Park,Australia,0
Junior Data Analyst,Nonprofit Organization,Health Care,35,42,Austin,TX,Saint Louis,MO,0
Junior Data Analyst,Government,Government,35,42,Austin,TX,Austin,TX,1
